ssrd,longitude,latitude
20859264.00000000,108.4,-6.8
21022804.00000000,108.5,-6.8
21213080.00000000,108.6,-6.8
22378874.00000000,110.6,-6.8
22441240.00000000,110.7,-6.8
22510700.00000000,110.8,-6.8
22525898.00000000,110.9,-6.8
22509344.00000000,111,-6.8
22384656.00000000,111.1,-6.8
22212196.00000000,111.2,-6.8
22110632.00000000,111.3,-6.8
22009160.00000000,111.4,-6.8
21907194.00000000,111.5,-6.8
21781310.00000000,111.6,-6.8
21678406.00000000,111.7,-6.8
21611212.00000000,112,-6.8
20909290.00000000,134.1,-6.8
20836822.00000000,134.2,-6.8
20822230.00000000,134.3,-6.8
21449926.00000000,138.6,-6.8
21395716.00000000,138.7,-6.8
21359336.00000000,138.8,-6.8
21303226.00000000,138.9,-6.8
21229378.00000000,139,-6.8
21144744.00000000,139.1,-6.8
21027096.00000000,139.2,-6.8
20931554.00000000,139.3,-6.8
20812192.00000000,139.4,-6.8
20691322.00000000,139.5,-6.8
20591128.00000000,139.6,-6.8
20503376.00000000,139.7,-6.8
20481192.00000000,139.8,-6.8
20510370.00000000,139.9,-6.8
20525146.00000000,140,-6.8
20571544.00000000,140.1,-6.8
20675162.00000000,140.2,-6.8
20775924.00000000,140.3,-6.8
20853548.00000000,140.4,-6.8
20919058.00000000,140.5,-6.8
20989048.00000000,140.6,-6.8
20934096.00000000,140.7,-6.8
20827260.00000000,140.8,-6.8
20679998.00000000,140.9,-6.8
20491486.00000000,141,-6.8
20963302.00000000,106.3,-6.9
21074840.00000000,106.4,-6.9
21201554.00000000,106.5,-6.9
21329518.00000000,106.6,-6.9
21482524.00000000,106.7,-6.9
21645802.00000000,106.8,-6.9
21808248.00000000,106.9,-6.9
21968980.00000000,107,-6.9
22128754.00000000,107.1,-6.9
22255524.00000000,107.2,-6.9
22332790.00000000,107.3,-6.9
22406898.00000000,107.4,-6.9
22340522.00000000,107.5,-6.9
22186366.00000000,107.6,-6.9
22065668.00000000,107.7,-6.9
21599028.00000000,107.8,-6.9
21252088.00000000,107.9,-6.9
20915118.00000000,108,-6.9
20633138.00000000,108.1,-6.9
20359954.00000000,108.2,-6.9
20100740.00000000,108.3,-6.9
20303270.00000000,108.4,-6.9
20466932.00000000,108.5,-6.9
20656626.00000000,108.6,-6.9
20889780.00000000,108.7,-6.9
21150466.00000000,108.8,-6.9
21414988.00000000,108.9,-6.9
21553198.00000000,109,-6.9
21691278.00000000,109.1,-6.9
21720666.00000000,109.2,-6.9
21708390.00000000,109.3,-6.9
21721160.00000000,109.4,-6.9
21722692.00000000,109.5,-6.9
21711920.00000000,109.6,-6.9
21777058.00000000,109.8,-6.9
21821344.00000000,109.9,-6.9
21896618.00000000,110,-6.9
21992278.00000000,110.1,-6.9
22066088.00000000,110.2,-6.9
22431150.00000000,110.6,-6.9
22508826.00000000,110.7,-6.9
22581272.00000000,110.8,-6.9
22593448.00000000,110.9,-6.9
22590106.00000000,111,-6.9
22573876.00000000,111.1,-6.9
22473968.00000000,111.2,-6.9
22372490.00000000,111.3,-6.9
22270840.00000000,111.4,-6.9
22169174.00000000,111.5,-6.9
22069162.00000000,111.6,-6.9
22003686.00000000,111.7,-6.9
21954778.00000000,111.8,-6.9
21905380.00000000,111.9,-6.9
21889858.00000000,112,-6.9
21951788.00000000,112.1,-6.9
21958440.00000000,112.2,-6.9
21992926.00000000,112.3,-6.9
22043250.00000000,112.4,-6.9
22116994.00000000,112.5,-6.9
22481888.00000000,112.9,-6.9
22493868.00000000,113,-6.9
22430682.00000000,113.1,-6.9
22080806.00000000,113.2,-6.9
21778538.00000000,113.3,-6.9
21572080.00000000,113.4,-6.9
20954918.00000000,113.5,-6.9
20369532.00000000,113.6,-6.9
19977570.00000000,113.7,-6.9
19486984.00000000,113.8,-6.9
19094344.00000000,113.9,-6.9
19068564.00000000,114,-6.9
21996410.00000000,115.3,-6.9
22153478.00000000,115.4,-6.9
22251938.00000000,115.5,-6.9
21574720.00000000,138.6,-6.9
21554366.00000000,138.7,-6.9
21486776.00000000,138.8,-6.9
21430376.00000000,138.9,-6.9
21356938.00000000,139,-6.9
21272086.00000000,139.1,-6.9
21187494.00000000,139.2,-6.9
21093298.00000000,139.3,-6.9
20968448.00000000,139.4,-6.9
20846472.00000000,139.5,-6.9
20747294.00000000,139.6,-6.9
20651464.00000000,139.7,-6.9
20592774.00000000,139.8,-6.9
20598568.00000000,139.9,-6.9
20610628.00000000,140,-6.9
20657106.00000000,140.1,-6.9
20760610.00000000,140.2,-6.9
20860434.00000000,140.3,-6.9
20914738.00000000,140.4,-6.9
20985266.00000000,140.5,-6.9
21055832.00000000,140.6,-6.9
21000220.00000000,140.7,-6.9
20902462.00000000,140.8,-6.9
20821206.00000000,140.9,-6.9
20676922.00000000,141,-6.9
21175368.00000000,106.3,-7
21504632.00000000,106.6,-7
21599480.00000000,106.7,-7
21752616.00000000,106.8,-7
21915052.00000000,106.9,-7
22075684.00000000,107,-7
22258420.00000000,107.1,-7
22404270.00000000,107.2,-7
22477384.00000000,107.3,-7
22546480.00000000,107.4,-7
22484646.00000000,107.5,-7
22305118.00000000,107.6,-7
21910418.00000000,107.7,-7
21202398.00000000,107.8,-7
20675628.00000000,107.9,-7
20317938.00000000,108,-7
20044150.00000000,108.1,-7
19626918.00000000,108.2,-7
19234192.00000000,108.3,-7
19576336.00000000,108.4,-7
19770054.00000000,108.5,-7
19961378.00000000,108.6,-7
20223372.00000000,108.7,-7
20706246.00000000,108.8,-7
21200796.00000000,108.9,-7
21486768.00000000,109,-7
21619220.00000000,109.1,-7
21659546.00000000,109.2,-7
21665244.00000000,109.3,-7
21726184.00000000,109.4,-7
21744278.00000000,109.5,-7
21736632.00000000,109.6,-7
21740678.00000000,109.7,-7
21792304.00000000,109.8,-7
21860674.00000000,109.9,-7
21935610.00000000,110,-7
22006764.00000000,110.1,-7
22093580.00000000,110.2,-7
22187734.00000000,110.3,-7
22284070.00000000,110.4,-7
22360176.00000000,110.5,-7
22427722.00000000,110.6,-7
22500152.00000000,110.7,-7
22577806.00000000,110.8,-7
22584604.00000000,110.9,-7
22593348.00000000,111,-7
22609532.00000000,111.1,-7
22554638.00000000,111.2,-7
22459398.00000000,111.3,-7
22357928.00000000,111.4,-7
22258132.00000000,111.5,-7
22181510.00000000,111.6,-7
22142638.00000000,111.7,-7
22113164.00000000,111.8,-7
22066388.00000000,111.9,-7
22048754.00000000,112,-7
22053856.00000000,112.1,-7
22065876.00000000,112.2,-7
22071196.00000000,112.3,-7
22115472.00000000,112.4,-7
22184222.00000000,112.5,-7
22482120.00000000,112.8,-7
22522106.00000000,112.9,-7
22543660.00000000,113,-7
22437498.00000000,113.1,-7
22136504.00000000,113.2,-7
21964614.00000000,113.3,-7
21763128.00000000,113.4,-7
21363742.00000000,113.5,-7
20802294.00000000,113.6,-7
20334118.00000000,113.7,-7
19947152.00000000,113.8,-7
19666360.00000000,113.9,-7
19582538.00000000,114,-7
19577644.00000000,114.1,-7
21545054.00000000,138.7,-7
21522072.00000000,138.8,-7
21468762.00000000,138.9,-7
21394832.00000000,139,-7
21319330.00000000,139.1,-7
21273896.00000000,139.2,-7
21202244.00000000,139.3,-7
21093936.00000000,139.4,-7
20972508.00000000,139.5,-7
20873536.00000000,139.6,-7
20786752.00000000,139.7,-7
20733644.00000000,139.8,-7
20715518.00000000,139.9,-7
20726472.00000000,140,-7
20776388.00000000,140.1,-7
20876162.00000000,140.2,-7
20925982.00000000,140.3,-7
20948854.00000000,140.4,-7
20991652.00000000,140.5,-7
21049178.00000000,140.6,-7
21004250.00000000,140.7,-7
20916164.00000000,140.8,-7
20875426.00000000,140.9,-7
20795300.00000000,141,-7
21691414.00000000,106.6,-7.1
21781206.00000000,106.7,-7.1
21878630.00000000,106.8,-7.1
22024948.00000000,106.9,-7.1
22209244.00000000,107,-7.1
22410220.00000000,107.1,-7.1
22554518.00000000,107.2,-7.1
22625894.00000000,107.3,-7.1
22699068.00000000,107.4,-7.1
22584400.00000000,107.5,-7.1
22217864.00000000,107.6,-7.1
21787178.00000000,107.7,-7.1
21046002.00000000,107.8,-7.1
20296996.00000000,107.9,-7.1
19746546.00000000,108,-7.1
19302382.00000000,108.1,-7.1
18683970.00000000,108.2,-7.1
18326754.00000000,108.3,-7.1
18650974.00000000,108.4,-7.1
18995066.00000000,108.5,-7.1
19254666.00000000,108.6,-7.1
19752600.00000000,108.7,-7.1
20376274.00000000,108.8,-7.1
20876596.00000000,108.9,-7.1
21270602.00000000,109,-7.1
21551568.00000000,109.1,-7.1
21597780.00000000,109.2,-7.1
21672654.00000000,109.3,-7.1
21744152.00000000,109.4,-7.1
21755646.00000000,109.5,-7.1
21756468.00000000,109.6,-7.1
21758728.00000000,109.7,-7.1
21827848.00000000,109.8,-7.1
21907634.00000000,109.9,-7.1
21982640.00000000,110,-7.1
22045018.00000000,110.1,-7.1
22118182.00000000,110.2,-7.1
22202556.00000000,110.3,-7.1
22280680.00000000,110.4,-7.1
22350024.00000000,110.5,-7.1
22417214.00000000,110.6,-7.1
22484390.00000000,110.7,-7.1
22549974.00000000,110.8,-7.1
22573066.00000000,110.9,-7.1
22606982.00000000,111,-7.1
22625638.00000000,111.1,-7.1
22575074.00000000,111.2,-7.1
22508264.00000000,111.3,-7.1
22415076.00000000,111.4,-7.1
22340488.00000000,111.5,-7.1
22285084.00000000,111.6,-7.1
22245280.00000000,111.7,-7.1
22225812.00000000,111.8,-7.1
22197452.00000000,111.9,-7.1
22183230.00000000,112,-7.1
22195812.00000000,112.1,-7.1
22209888.00000000,112.2,-7.1
22213544.00000000,112.3,-7.1
22236264.00000000,112.5,-7.1
22453784.00000000,112.7,-7.1
22513498.00000000,112.8,-7.1
22562512.00000000,112.9,-7.1
22599710.00000000,113,-7.1
22512412.00000000,113.1,-7.1
22339448.00000000,113.2,-7.1
22236440.00000000,113.3,-7.1
22038730.00000000,113.4,-7.1
21764072.00000000,113.5,-7.1
21364798.00000000,113.6,-7.1
20634638.00000000,113.7,-7.1
20441812.00000000,113.8,-7.1
20367034.00000000,114.3,-7.1
21452232.00000000,120.7,-7.1
22073344.00000000,131.6,-7.1
21514752.00000000,138.8,-7.1
21491420.00000000,138.9,-7.1
21424072.00000000,139,-7.1
21381552.00000000,139.1,-7.1
21346542.00000000,139.2,-7.1
21277102.00000000,139.3,-7.1
21196154.00000000,139.4,-7.1
21091606.00000000,139.5,-7.1
21005760.00000000,139.6,-7.1
20935472.00000000,139.7,-7.1
20879600.00000000,139.8,-7.1
20862206.00000000,139.9,-7.1
20854308.00000000,140,-7.1
20884648.00000000,140.1,-7.1
20943616.00000000,140.2,-7.1
20971378.00000000,140.3,-7.1
20994068.00000000,140.4,-7.1
21013846.00000000,140.5,-7.1
21053752.00000000,140.6,-7.1
21011396.00000000,140.7,-7.1
20971152.00000000,140.8,-7.1
20935264.00000000,140.9,-7.1
20861850.00000000,141,-7.1
21706796.00000000,106.5,-7.2
21815518.00000000,106.6,-7.2
21903466.00000000,106.7,-7.2
21991138.00000000,106.8,-7.2
22095946.00000000,106.9,-7.2
22296430.00000000,107,-7.2
22497310.00000000,107.1,-7.2
22638728.00000000,107.2,-7.2
22712972.00000000,107.3,-7.2
22780242.00000000,107.4,-7.2
22508002.00000000,107.5,-7.2
22078430.00000000,107.6,-7.2
21617522.00000000,107.7,-7.2
20906826.00000000,107.8,-7.2
20082806.00000000,107.9,-7.2
19249400.00000000,108,-7.2
18499092.00000000,108.1,-7.2
17862580.00000000,108.2,-7.2
17469936.00000000,108.3,-7.2
17829696.00000000,108.4,-7.2
18237202.00000000,108.5,-7.2
18776682.00000000,108.6,-7.2
19431080.00000000,108.7,-7.2
20058554.00000000,108.8,-7.2
20554818.00000000,108.9,-7.2
20948798.00000000,109,-7.2
21373082.00000000,109.1,-7.2
21579738.00000000,109.2,-7.2
21655636.00000000,109.3,-7.2
21726208.00000000,109.4,-7.2
21738786.00000000,109.5,-7.2
21741298.00000000,109.6,-7.2
21778576.00000000,109.7,-7.2
21856902.00000000,109.8,-7.2
21937428.00000000,109.9,-7.2
22011134.00000000,110,-7.2
22074848.00000000,110.1,-7.2
22135680.00000000,110.2,-7.2
22187256.00000000,110.3,-7.2
22250388.00000000,110.4,-7.2
22319566.00000000,110.5,-7.2
22386830.00000000,110.6,-7.2
22453112.00000000,110.7,-7.2
22502054.00000000,110.8,-7.2
22509004.00000000,110.9,-7.2
22544950.00000000,111,-7.2
22572792.00000000,111.1,-7.2
22513036.00000000,111.2,-7.2
22451188.00000000,111.3,-7.2
22377542.00000000,111.4,-7.2
22319582.00000000,111.5,-7.2
22264130.00000000,111.6,-7.2
22224308.00000000,111.7,-7.2
22204942.00000000,111.8,-7.2
22195066.00000000,111.9,-7.2
22249908.00000000,112,-7.2
22266170.00000000,112.1,-7.2
22279348.00000000,112.2,-7.2
22283932.00000000,112.3,-7.2
22285472.00000000,112.4,-7.2
22306888.00000000,112.5,-7.2
22372848.00000000,112.6,-7.2
22506052.00000000,112.8,-7.2
22595476.00000000,113.1,-7.2
22484000.00000000,113.2,-7.2
22404880.00000000,113.3,-7.2
22207840.00000000,113.4,-7.2
21936380.00000000,113.5,-7.2
22115354.00000000,131.6,-7.2
22084958.00000000,131.7,-7.2
21488176.00000000,138.7,-7.2
21484080.00000000,138.8,-7.2
21480814.00000000,138.9,-7.2
21471178.00000000,139,-7.2
21441024.00000000,139.1,-7.2
21404324.00000000,139.2,-7.2
21336634.00000000,139.3,-7.2
21258092.00000000,139.4,-7.2
21194272.00000000,139.5,-7.2
21141290.00000000,139.6,-7.2
21074078.00000000,139.7,-7.2
21016492.00000000,139.8,-7.2
21000870.00000000,139.9,-7.2
20984838.00000000,140,-7.2
20953684.00000000,140.1,-7.2
20982520.00000000,140.2,-7.2
21010192.00000000,140.3,-7.2
21032706.00000000,140.4,-7.2
21051706.00000000,140.5,-7.2
21059086.00000000,140.6,-7.2
21045918.00000000,140.7,-7.2
21015120.00000000,140.8,-7.2
20975902.00000000,140.9,-7.2
20905916.00000000,141,-7.2
21727172.00000000,106.5,-7.3
21828464.00000000,106.6,-7.3
21916858.00000000,106.7,-7.3
21972340.00000000,106.8,-7.3
22061730.00000000,106.9,-7.3
22272758.00000000,107,-7.3
22477326.00000000,107.1,-7.3
22621340.00000000,107.2,-7.3
22689106.00000000,107.3,-7.3
22720360.00000000,107.4,-7.3
22420418.00000000,107.5,-7.3
21922376.00000000,107.6,-7.3
21459548.00000000,107.7,-7.3
20740602.00000000,107.8,-7.3
19844234.00000000,107.9,-7.3
18822374.00000000,108,-7.3
18006488.00000000,108.1,-7.3
17297744.00000000,108.2,-7.3
16844656.00000000,108.3,-7.3
17252312.00000000,108.4,-7.3
17723726.00000000,108.5,-7.3
18331364.00000000,108.6,-7.3
19084532.00000000,108.7,-7.3
19744344.00000000,108.8,-7.3
20239728.00000000,108.9,-7.3
20671802.00000000,109,-7.3
21185218.00000000,109.1,-7.3
21457580.00000000,109.2,-7.3
21588380.00000000,109.3,-7.3
21657544.00000000,109.4,-7.3
21675978.00000000,109.5,-7.3
21706434.00000000,109.6,-7.3
21776294.00000000,109.7,-7.3
21857004.00000000,109.8,-7.3
21938164.00000000,109.9,-7.3
22012810.00000000,110,-7.3
22075234.00000000,110.1,-7.3
22122390.00000000,110.2,-7.3
22155646.00000000,110.3,-7.3
22196586.00000000,110.4,-7.3
22255174.00000000,110.5,-7.3
22322342.00000000,110.6,-7.3
22369390.00000000,110.7,-7.3
22367208.00000000,110.8,-7.3
22345864.00000000,110.9,-7.3
22352074.00000000,111,-7.3
22369432.00000000,111.1,-7.3
22315496.00000000,111.2,-7.3
22240046.00000000,111.3,-7.3
22159370.00000000,111.4,-7.3
22090022.00000000,111.5,-7.3
22032496.00000000,111.6,-7.3
21992762.00000000,111.7,-7.3
21983576.00000000,111.8,-7.3
22010876.00000000,111.9,-7.3
22109450.00000000,112,-7.3
22205940.00000000,112.1,-7.3
22226804.00000000,112.2,-7.3
22231554.00000000,112.3,-7.3
22277862.00000000,112.4,-7.3
22396346.00000000,112.5,-7.3
22386660.00000000,112.6,-7.3
22418364.00000000,112.7,-7.3
22478898.00000000,112.8,-7.3
22211944.00000000,131.5,-7.3
22184834.00000000,131.6,-7.3
21460812.00000000,138.9,-7.3
21472858.00000000,139,-7.3
21477040.00000000,139.1,-7.3
21440766.00000000,139.2,-7.3
21373714.00000000,139.3,-7.3
21313552.00000000,139.4,-7.3
21282130.00000000,139.5,-7.3
21250426.00000000,139.6,-7.3
21195232.00000000,139.7,-7.3
21141088.00000000,139.8,-7.3
21122078.00000000,139.9,-7.3
21088798.00000000,140,-7.3
21048508.00000000,140.1,-7.3
21025888.00000000,140.2,-7.3
21038344.00000000,140.3,-7.3
21060996.00000000,140.4,-7.3
21068412.00000000,140.5,-7.3
21039926.00000000,140.6,-7.3
21038382.00000000,140.7,-7.3
21032312.00000000,140.8,-7.3
21000092.00000000,140.9,-7.3
20928216.00000000,141,-7.3
21901196.00000000,106.7,-7.4
21925516.00000000,106.8,-7.4
22009128.00000000,106.9,-7.4
22227488.00000000,107,-7.4
22448138.00000000,107.1,-7.4
22595222.00000000,107.2,-7.4
22646004.00000000,107.3,-7.4
22693794.00000000,107.4,-7.4
22372570.00000000,107.5,-7.4
21830102.00000000,107.6,-7.4
21326790.00000000,107.7,-7.4
20499144.00000000,107.8,-7.4
19461022.00000000,107.9,-7.4
18442348.00000000,108,-7.4
17601188.00000000,108.1,-7.4
16801520.00000000,108.2,-7.4
16369620.00000000,108.3,-7.4
16748892.00000000,108.4,-7.4
17245974.00000000,108.5,-7.4
17864518.00000000,108.6,-7.4
18644318.00000000,108.7,-7.4
19390172.00000000,108.8,-7.4
19960604.00000000,108.9,-7.4
20483164.00000000,109,-7.4
21006854.00000000,109.1,-7.4
21293284.00000000,109.2,-7.4
21467176.00000000,109.3,-7.4
21594824.00000000,109.4,-7.4
21637580.00000000,109.5,-7.4
21703866.00000000,109.6,-7.4
21772310.00000000,109.7,-7.4
21854700.00000000,109.8,-7.4
21937106.00000000,109.9,-7.4
22012438.00000000,110,-7.4
22059444.00000000,110.1,-7.4
22103278.00000000,110.2,-7.4
22136616.00000000,110.3,-7.4
22160352.00000000,110.4,-7.4
22197058.00000000,110.5,-7.4
22232726.00000000,110.6,-7.4
22235450.00000000,110.7,-7.4
22227434.00000000,110.8,-7.4
22204192.00000000,110.9,-7.4
22181450.00000000,111,-7.4
22161402.00000000,111.1,-7.4
22099680.00000000,111.2,-7.4
22013984.00000000,111.3,-7.4
21932404.00000000,111.4,-7.4
21862804.00000000,111.5,-7.4
21794596.00000000,111.6,-7.4
21755950.00000000,111.7,-7.4
21787122.00000000,111.8,-7.4
21823708.00000000,111.9,-7.4
21925430.00000000,112,-7.4
22065778.00000000,112.1,-7.4
22162720.00000000,112.2,-7.4
22222354.00000000,112.3,-7.4
22354082.00000000,112.4,-7.4
22469662.00000000,112.5,-7.4
22449668.00000000,112.6,-7.4
22423896.00000000,112.7,-7.4
22387500.00000000,131.1,-7.4
22320072.00000000,131.4,-7.4
22280642.00000000,131.5,-7.4
22253818.00000000,131.6,-7.4
21417018.00000000,138.4,-7.4
21429344.00000000,138.5,-7.4
21442308.00000000,138.6,-7.4
21439632.00000000,138.7,-7.4
21439406.00000000,138.8,-7.4
21443134.00000000,138.9,-7.4
21454030.00000000,139,-7.4
21473518.00000000,139.1,-7.4
21469282.00000000,139.2,-7.4
21430748.00000000,139.3,-7.4
21396188.00000000,139.4,-7.4
21367256.00000000,139.5,-7.4
21335916.00000000,139.6,-7.4
21300336.00000000,139.7,-7.4
21258454.00000000,139.8,-7.4
21224950.00000000,139.9,-7.4
21184672.00000000,140,-7.4
21144394.00000000,140.1,-7.4
21103978.00000000,140.2,-7.4
21069906.00000000,140.3,-7.4
21079938.00000000,140.4,-7.4
21047376.00000000,140.5,-7.4
21011068.00000000,140.6,-7.4
21011682.00000000,140.7,-7.4
21024686.00000000,140.8,-7.4
21014644.00000000,140.9,-7.4
20969156.00000000,141,-7.4
22487986.00000000,107.3,-7.5
22538440.00000000,107.4,-7.5
22225894.00000000,107.5,-7.5
21624306.00000000,107.6,-7.5
21086656.00000000,107.7,-7.5
20256856.00000000,107.8,-7.5
19231736.00000000,107.9,-7.5
18230444.00000000,108,-7.5
17372224.00000000,108.1,-7.5
16568410.00000000,108.2,-7.5
16127806.00000000,108.3,-7.5
16471790.00000000,108.4,-7.5
16951866.00000000,108.5,-7.5
17558328.00000000,108.6,-7.5
18349642.00000000,108.7,-7.5
19113078.00000000,108.8,-7.5
19697318.00000000,108.9,-7.5
20235580.00000000,109,-7.5
20778852.00000000,109.1,-7.5
21045312.00000000,109.2,-7.5
21219278.00000000,109.3,-7.5
21452456.00000000,109.4,-7.5
21600954.00000000,109.5,-7.5
21671614.00000000,109.6,-7.5
21741032.00000000,109.7,-7.5
21822426.00000000,109.8,-7.5
21911980.00000000,109.9,-7.5
22015628.00000000,110,-7.5
22067454.00000000,110.1,-7.5
22111302.00000000,110.2,-7.5
22144436.00000000,110.3,-7.5
22167144.00000000,110.4,-7.5
22153744.00000000,110.5,-7.5
22075852.00000000,110.6,-7.5
22036414.00000000,110.7,-7.5
22028746.00000000,110.8,-7.5
22005230.00000000,110.9,-7.5
21975594.00000000,111,-7.5
21825052.00000000,111.1,-7.5
21671622.00000000,111.2,-7.5
21579930.00000000,111.3,-7.5
21498110.00000000,111.4,-7.5
21428812.00000000,111.5,-7.5
21353138.00000000,111.6,-7.5
21361896.00000000,111.7,-7.5
21416668.00000000,111.8,-7.5
21453140.00000000,111.9,-7.5
21554828.00000000,112,-7.5
21695550.00000000,112.1,-7.5
21969662.00000000,112.2,-7.5
22261190.00000000,112.3,-7.5
22430150.00000000,112.4,-7.5
22534670.00000000,112.5,-7.5
22525658.00000000,112.6,-7.5
22478512.00000000,112.7,-7.5
22425132.00000000,131,-7.5
22389540.00000000,131.3,-7.5
22364172.00000000,131.4,-7.5
22330610.00000000,131.5,-7.5
22302882.00000000,131.6,-7.5
21367952.00000000,138.2,-7.5
21383332.00000000,138.3,-7.5
21397620.00000000,138.4,-7.5
21409992.00000000,138.5,-7.5
21423888.00000000,138.6,-7.5
21441050.00000000,138.7,-7.5
21446588.00000000,138.8,-7.5
21446098.00000000,138.9,-7.5
21458214.00000000,139,-7.5
21477742.00000000,139.1,-7.5
